id,created_at,username,likes_count,replies_count,retweets_count,language,tweet,hashtags
1375891656793292800,2021-03-27 14:25:08 Central Daylight Time,moatoons,2174,49,524,en,hueningkai would make a good spiderman 🕷 @TXT_members #TXT_HUENINGKAI #TXTfanart  https://t.co/Kd3uFdqHn8,"['txt_hueningkai', 'txtfanart']"
1375872477742698501,2021-03-27 13:08:55 Central Daylight Time,sirchandlerblog,172,11,4,es,"Buscando fotos para una nota, encuentro estas de Spiderman del trencito de la alegría de Villa Gesell, diciembre 2011, un fuera de serie  https://t.co/0Vrpivod5o",[]
1375859751620317189,2021-03-27 12:18:21 Central Daylight Time,secretsdecinema,609,9,66,fr,"Dans ""Zack Snyder's Justice League"", dans la scène où Flash affronte Superman ressuscité, ce dernier le projette sur un des piliers du mémorial des citoyens morts de Metropolis, et on peut lire derrière lui le nom de ""Ben Parker"", nom de l'oncle de Spiderman dans Marvel comics.  https://t.co/4zttWf3LUb",[]
1375847393929875460,2021-03-27 11:29:15 Central Daylight Time,mcu_direct,3242,14,208,en,A new selfie taken on the set of #SpiderManNoWayHome shows a battle-worn #TomHolland in his #SpiderMan suit alongside #Zendaya and #JacobBatalon:  https://t.co/flnVXUrgLY  https://t.co/CqZwfGN4N1,"['spidermannowayhome', 'tomholland', 'spiderman', 'zendaya', 'jacobbatalon']"
1375842448111411206,2021-03-27 11:09:36 Central Daylight Time,virtua_photo,1102,7,109,en,"""Cover for the Cat"" - Spidey and Black Cat go out for a night on the town. Sorry MJ, but they do make a great team!  #SpiderManRemastered #SpiderManPS5 #blackcat #spiderman #Marvel #PlayStation5 #PS5Share #PS5 #screenshot  https://t.co/tPsk8zkolU","['spidermanremastered', 'spidermanps5', 'blackcat', 'spiderman', 'marvel', 'playstation5', 'ps5share', 'ps5', 'screenshot']"
1375832483917402113,2021-03-27 10:30:00 Central Daylight Time,floatinghanmi,548,17,166,en,post-patrol rooftop dates 💕  { #haikyuu #spiderman #spiderverse #tsukkiyama #fanart }  https://t.co/xLNcTFTQuR,"['haikyuu', 'spiderman', 'spiderverse', 'tsukkiyama', 'fanart']"
1375796795679272964,2021-03-27 08:08:11 Central Daylight Time,sandorokis,1209,7,354,en,unbelievable amazing spiderman 2  https://t.co/jnlrAvYKaA,[]
1375761067951976450,2021-03-27 05:46:13 Central Daylight Time,timalle97055825,212,51,5,en,"Ok, as promised. Spiderman is done.  What do you think?  https://t.co/SUfktVv5uU",[]
1375745759413428224,2021-03-27 04:45:23 Central Daylight Time,brianhezza,3434,22,432,en,This made me laugh. #StarWars #Spiderman  https://t.co/BLKs3T6w5R,"['starwars', 'spiderman']"
1375735080174432256,2021-03-27 04:02:57 Central Daylight Time,translatingtxt,1346,4,179,en,"but 3 days later, it was back in the same spot..i was like ""was it alive?""   🐻: i was doing my lesson and suddenly there was a spider that came down the spider web  🐿: yes, there was a spiderman there   🐻: the floor was always wet because of the humidity   @TXT_members",[]
1375618949577117696,2021-03-26 20:21:30 Central Daylight Time,nathaniel_prime,292,11,53,en,"""Who needs Parker to get me pictures of Spiderman?!""  Yes. Yes, I did. Jonah Jameson, everybody!  #JonahJameson #Spiderman #Marvel #digibash #transformers #Crossover  https://t.co/eC4cOA7RQG","['jonahjameson', 'spiderman', 'marvel', 'digibash', 'transformers', 'crossover']"
1375564875490078725,2021-03-26 16:46:37 Central Daylight Time,clowndimerda,212,0,6,it,"Date un premio come miglior padre dell’anno a Fedez, che legge i fumetti di spiderman ai suoi figli, vi prego  #ferragnez  https://t.co/GDIOxpnPyV",['ferragnez']
1375538776789954567,2021-03-26 15:02:55 Central Daylight Time,letsott,1052,2,82,en,#SpiderManNoWayHome 🕸 has wrapped up filming.   On-track for December 17 theatrical release. This will be first Spiderman feature movie to be made available on Disney+ Hotstar post-theatrical.  https://t.co/khMsF7m1Ry,['spidermannowayhome']
1375538771404410881,2021-03-26 15:02:54 Central Daylight Time,furyoz_,32769,102,3384,fr,Théorie : Peter Parker serait en fait Spiderman !!  https://t.co/DVGcEQtmy6,[]
1375514522127986691,2021-03-26 13:26:32 Central Daylight Time,vishcomical,765,11,93,en,Normal People                      Spiderman  https://t.co/9Xzh27h3Vw,[]
1375475059419049992,2021-03-26 10:49:43 Central Daylight Time,sakshijoshii,330,3,34,en,"Bravo ❤️ @DelhiPolice  Thank u 🙏🏽  On Camera, Delhi Cops' 'Spiderman' Act To Save 3 Trapped In Fire - NDTV  https://t.co/ZnNtMQrUD0",[]
1375471588695539713,2021-03-26 10:35:56 Central Daylight Time,rachelminer1,388,8,13,en,"Just a note to say, Dad I love you today and everyday (ps-My Dad was magic and in so many ways including working with the likes of Spiderman, Kermit The Frog and Captain Kangaroo)  https://t.co/tbBoxfj9B7",[]
1375451424113496066,2021-03-26 09:15:48 Central Daylight Time,marah_874,296,4,33,es,"Spiderman No Way Home, termino su rodaje y no tuvimos contenido del mejor trío del mundo  https://t.co/WqZ6PQ2Gnr",[]
1375450287771693056,2021-03-26 09:11:17 Central Daylight Time,brmarvelnews,3437,46,235,pt,"""Homem-Aranha 3"" finaliza as filmagens hoje! #spiderman  https://t.co/Z2uRP6botO",['spiderman']
1375445331404496897,2021-03-26 08:51:36 Central Daylight Time,spideyvigilante,1081,12,81,en,The Double Life! 🕷👱‍♂️ #SpiderManPS5 #SpiderManRemastered #BeGreater #PeterParker #SpiderMan  https://t.co/gO7uucObSd,"['spidermanps5', 'spidermanremastered', 'begreater', 'peterparker', 'spiderman']"
1375442429147373569,2021-03-26 08:40:04 Central Daylight Time,caratstalk,1289,56,112,in,[17s] ternyata emang udah di spoilerin sama spiderman nya guys😭😭😭  https://t.co/bD1gaMAM4R,[]
1375435396364963840,2021-03-26 08:12:07 Central Daylight Time,svthingy,300,14,7,in,"-svt HAH? ADA APA INI?? HOSHI MIXTAPE?? AAAAAAA SPIDER? SELAIN MAU JD MAUNG, TERNYATA SI OCHI MAU JD SPIDERMAN JG??? 😭MENANGOS😭",[]
1375402877825347590,2021-03-26 06:02:54 Central Daylight Time,dnftoo,1261,2,0,en,"adding on, they also talked about sci fi, spiderman/batman, anime but i had 0 clue what it was about.",[]
1375359908351156224,2021-03-26 03:12:09 Central Daylight Time,riteshkumar_74,982,4,77,en,The Spiderman  #RishabhPant  https://t.co/d3iKLFNpNb,['rishabhpant']
1375318480761671680,2021-03-26 00:27:32 Central Daylight Time,ndtv,996,17,48,en,"In Video, 'Spiderman' Delhi Cops Climb Building, Save 3 Trapped In Fire  https://t.co/Lei8g3nnWr  https://t.co/LBAbXiLAqh",[]
1375219896884342784,2021-03-25 17:55:48 Central Daylight Time,stephanpalagan,325,1,8,de,"Mit besonderer Macht kommt auch besondere Verantwortung - ein Satz, den die meisten von uns aus dem »Star Wars«- und »Spiderman«-Universum kennen. Ein Satz, der in besonderer Weise auf die Polizei zutrifft.  /8",[]
1375206633916129284,2021-03-25 17:03:06 Central Daylight Time,thechaseconley,2413,11,274,en,ONLY A FEW DAYS LEFT TO SIGN UP FOR MY CLASS!  I'll be walking through my process of designing a character for animation and going through the exercises I use to make characters feel like their moving!  LINK BELOW!  #spiderman #anatomy #marvel  https://t.co/c9t3uVK4fz  https://t.co/GZbL7oUW6u,"['spiderman', 'anatomy', 'marvel']"
1375179721001070595,2021-03-25 15:16:09 Central Daylight Time,rghezzal11,537,1,0,tr,@pusholder Birbirini gösteren spiderman fotosu,[]
1375146123979943936,2021-03-25 13:02:39 Central Daylight Time,colorreaper,352,5,61,en,This was fun. I want to draw more but it’s enough to get a gist of it for now.  Hope you all dig the simple but style defining choices I made!  #milesmorales #spiderman #marvel  https://t.co/vOQaEUqrWF,"['milesmorales', 'spiderman', 'marvel']"
1375095262771695619,2021-03-25 09:40:33 Central Daylight Time,colorreaper,364,3,43,en,This one will go quicker⚡️  #milesmorales #spiderman #spiderverse  https://t.co/7KpXU5dcFk,"['milesmorales', 'spiderman', 'spiderverse']"
