id,created_at,username,likes_count,replies_count,retweets_count,language,tweet,hashtags
1503049338959720452,2022-03-13 11:44:22 Central Daylight Time,limbodev,322,0,3,en,@kirawontmiss L for disrespecting THE Superman who paved the way for all the other heroes,[]
1503048366690820111,2022-03-13 11:40:30 Central Daylight Time,esagerataxxx,183,0,20,it,“Ti auguro di liberarti di Alex. Posso dirlo?”.   Silvia aprirà una fanpage per Superman con me io lo so.   #SoleilXVerissimo #SoleArmy,"['soleilxverissimo', 'solearmy']"
1503048068782080002,2022-03-13 11:39:19 Central Daylight Time,thaboyjozu,3949,70,172,en,Lebron is the closest thing humanity has to Superman,[]
1503046459771478021,2022-03-13 11:32:55 Central Daylight Time,lilchonkz,478,1,8,en,"@kirawontmiss Superman ain't my favorite but y'all need to understand that he's goated. The real og, don't sleep on him.",[]
1503043501184933899,2022-03-13 11:21:10 Central Daylight Time,karazorlls,465,11,51,en,I just think some of y'all shouldn't talk about Superman on this app 😵‍💫,[]
1503042425396281347,2022-03-13 11:16:54 Central Daylight Time,doog_919,161,0,3,en,"@SketchedBat Man, I feel so bad for Superman fans on Twitter. But honestly this is WB’s fault for how they’ve been treating the character as of late.",[]
1503038183990247437,2022-03-13 11:00:02 Central Daylight Time,dcsuperman,417,6,34,en,Warworld made an enemy out of Superman. Their mistake. ⛓💪🦸‍♂️ What'd you like about ACTION COMICS VOL 1. WARWORLD RISING!  https://t.co/jKusjGAay0,[]
1503038174527860737,2022-03-13 11:00:00 Central Daylight Time,knightsv22,186,2,23,en,Deborah Snyder cameo in Batman V Superman: Dawn Of Justice.  https://t.co/H3n09BF08P,[]
1503038163039760388,2022-03-13 10:59:57 Central Daylight Time,pickledplatypuz,447,1,11,en,"@BoyCartoonist That’s how he protects his secret identity  Clark Kent can cook a full-course meal, while Superman can’t cook for shit  https://t.co/yG4eN73i0f",[]
1503037823980609541,2022-03-13 10:58:36 Central Daylight Time,bajoopa,336,2,7,en,@UllrMain @kirawontmiss Superman haters defo watched like 2 recent DC movies and got their opinions from those💀,[]
1503037490738962433,2022-03-13 10:57:17 Central Daylight Time,a_bs301,976,5,6,en,@kirawontmiss Superman is top 3 of all time y’all just only watch dc movies  https://t.co/4RjTeBSl9x,[]
1503036919147606017,2022-03-13 10:55:01 Central Daylight Time,ullrmain,407,1,1,en,@kirawontmiss Superman hate getting out of hand,[]
1503036713010147343,2022-03-13 10:54:12 Central Daylight Time,jiko49782711,1033,4,8,en,@HateLeggies @rcluuc @kirawontmiss And he still dropped superman on his ass multiple times😩,[]
1503036648577245196,2022-03-13 10:53:56 Central Daylight Time,reeeraaaw,216,1,1,en,@Gtooowavyy @kirawontmiss Tell me you don't read Superman without telling me you don't read Superman,[]
1503036298428362752,2022-03-13 10:52:33 Central Daylight Time,visitoy,594,2,1,en,@kirawontmiss Respect superman tbh  https://t.co/VIExr8tsKb,[]
1503036283643482115,2022-03-13 10:52:29 Central Daylight Time,rcluuc,783,22,10,en,@kirawontmiss superman has gotta be the worst superhero of all time,[]
1503036196934623238,2022-03-13 10:52:09 Central Daylight Time,kirawontmiss,58687,910,3285,en,imagine asking someone who’s their favorite superhero and they say superman LMAOOOOO,[]
1503035567809998855,2022-03-13 10:49:39 Central Daylight Time,danschkade,141,1,1,en,"@pharoahbolding It’s a total EC comics moment, but somehow it never breaks the Superman tone. Really deft writing, right?",[]
1503033981369036801,2022-03-13 10:43:20 Central Daylight Time,bat_man_inc,136,3,51,en,Zack Snyder was literally building the Superman and Batman we all know and love but you had to be patient.  #MoS #BvS #RestoreTheSnyderVerse #ZackSnydersJusticeLeague  https://t.co/oJmAUk7tYb,"['mos', 'bvs', 'restorethesnyderverse', 'zacksnydersjusticeleague']"
1503033807062147082,2022-03-13 10:42:39 Central Daylight Time,sketchedbat,196,4,0,en,@ComCodyCC2224 @RedElkComics i don't think Superman needs to build charisma lol. a person either is or isn't charismatic.,[]
1503032036109344773,2022-03-13 10:35:37 Central Daylight Time,pharoahbolding,261,1,11,en,"@DanSchkade I’ve always enjoyed how Superman TAS, Batman TAS, and Justice League walked the line of mature dark content with levity and intense action. This Supes episode’s ending always leaves me being like, “Damn.” His absolute failure coming home to roost right before death? Oof.",[]
1503030813062955008,2022-03-13 10:30:45 Central Daylight Time,rejectedhannah,1662,15,42,en,We watched Batfleck get thrown around by Superman but Battinson falling a few feet is where we draw the line? Like I’m just confused,[]
1503024107427926020,2022-03-13 10:04:06 Central Daylight Time,kingofdabronies,146,2,2,en,@DanSchkade It’s wild that two episodes of this superman cartoon ended with state executions.,[]
1503023080288907267,2022-03-13 10:00:01 Central Daylight Time,cbmshots,1899,31,300,en,Batman v Superman: Dawn of Justice  https://t.co/0qqlydRSBu,[]
1503017006852763648,2022-03-13 09:35:53 Central Daylight Time,efeortega,173,13,12,es,"-Matt Reeves no entiende al Batman de los cómics, no es un símbolo es un justiciero; el símbolo es Superman… -Batman en los cómics.  https://t.co/f09ZEWtRqs",[]
1503011934748098564,2022-03-13 09:15:44 Central Daylight Time,tomtaylormade,297,8,13,en,Don’t worry. #Nightwing will be there for Jon in upcoming issues of #Superman: Son of Kal-El.,"['nightwing', 'superman']"
1503011561073303553,2022-03-13 09:14:15 Central Daylight Time,steverudeart,775,4,100,en,SUPERMAN &amp; SHAZAM by Steve Rude #Superman #Shazam #SteveRude  https://t.co/FJ4LBEkDV2,"['superman', 'shazam', 'steverude']"
1503006344156262408,2022-03-13 08:53:31 Central Daylight Time,symphonycarmen,665,5,65,es,Hoy es domingo y Henry Cavill sigue siendo Superman 💙 #HenryCavillSuperman  https://t.co/1f9uxKs2Cl,['henrycavillsuperman']
1503006300342468617,2022-03-13 08:53:21 Central Daylight Time,bigsupermanfan,145,0,13,und,Superman by Gleb Melnikov  https://t.co/ew5GIyYJtW,[]
1503003844606836736,2022-03-13 08:43:35 Central Daylight Time,symphonycarmen,153,2,22,en,"""Isn't Henry Cavill still playing Superman? Henry is great"" (Robert Pattinson) So are you, Robert. So are you ❤️ #TheBatman #RobertPattinson #HenryCavill #HenryCavillSuperman  https://t.co/B2slZ440oW","['thebatman', 'robertpattinson', 'henrycavill', 'henrycavillsuperman']"
1503003134985379841,2022-03-13 08:40:46 Central Daylight Time,itsmukil,539,20,91,en,Man of Steel is actually targeted to people who've read more Superman comics than just All Star Superman,[]
1503001145454825475,2022-03-13 08:32:52 Central Daylight Time,amagicwriter,537,8,67,en,The Batman's first appearance in Batman v Superman is a masterpiece by itself.  https://t.co/8WBfflC6NR,[]
1502994097358913539,2022-03-13 08:04:51 Central Daylight Time,haileternal,2132,49,386,en,one of the best live action Superman moments  https://t.co/shjtfOMe5L,[]
1502993866726821902,2022-03-13 08:03:56 Central Daylight Time,cords95481107,266,235,40,es,Superman II or Iron Man ???  https://t.co/mzFt2qiP5b,[]
1502985627410874376,2022-03-13 07:31:12 Central Daylight Time,brother_mychael,129,24,17,en,I think say kevin odanz get thick skin sef. Why is he blocking everybody? He can't even take what he dishes out. Kaduna Superman indeed,[]
1502983617412308999,2022-03-13 07:23:13 Central Daylight Time,2quadrinhos,190,8,19,pt,Tudo morre ou tudo vive?  Paralelo massa demais entre a filosofia do Reed Richards e a de um Superman genérico.  (Vingadores Mundos Paralelos)  https://t.co/ZK31bT6N8N,[]
1502967915808755719,2022-03-13 06:20:49 Central Daylight Time,holardamolar,132,16,22,en,"@TheRealCEOAmber Ori e lo daru!!  Bunch of bitter old individuals who can dish out subs but can’t take it. If you can’t fight TL battle with your chest, don’t start it  The p*ssy ass going about blocking people. Kaduna Superman. Ode  https://t.co/goItv0T3pe",[]
1502955923144331264,2022-03-13 05:33:10 Central Daylight Time,thebestofclois,232,4,36,en,Superman II and Elseworlds Parallels #SupermanAndLois  https://t.co/D8fgRQZBU2,['supermanandlois']
1502947591507566592,2022-03-13 05:00:03 Central Daylight Time,readingsuperman,296,12,19,en,"Greetings, humans. What do you think of this Superman comic?  https://t.co/uyFqq9Q1to",[]
1502944440440471555,2022-03-13 04:47:32 Central Daylight Time,primrose_jyh,724,1,95,en,"- jh thought that his dad is superman bcus jh's dad won in a arm wrestling and got a bag of rice! - when jh's dad goes abroad he always buy a t-shirt, hoodie from that country. and jh's mom cooks for him whenever he comes home.",[]
1502943745112690691,2022-03-13 04:44:46 Central Daylight Time,yokidrauhll,1778,55,309,en,Unpopular opinion; Supergirl is a lot more stronger than Superman &amp; the more interesting Kryptonian. Her story is no way near finished. The CW could have easily made so many more seasons. She is so underrated &amp; deserves more appreciation &amp; respect within DC.  https://t.co/r2L8CRQcAR,[]
1502935159519252483,2022-03-13 04:10:39 Central Daylight Time,baillbron,161,55,35,en,Not only is he bulletproof but he’s impact resistant and waffles on about hope..   Did Matt Reeves get confused and think he’s making a Superman film for bdsm lovers?,[]
1502925383926263810,2022-03-13 03:31:49 Central Daylight Time,einfachnurbeka,476,5,19,de,Superman wo bist du  https://t.co/C6X7J9i5DA,[]
1502922292111691786,2022-03-13 03:19:32 Central Daylight Time,ishaansangha,2383,272,259,en,I fail to understand why people don’t like Man of Steel or Batman v Superman,[]
1502913378238488578,2022-03-13 01:44:06 Central Standard Time,sharogangstar,119,6,16,tl,Watoto wako Inspired na Superman SOLDIER/  When the season Over wanagundua Role Model SHOGA/   Nyegere - Nikki Mbishi,[]
1502913365303504897,2022-03-13 01:44:03 Central Standard Time,thaakashdeep,1145,65,202,en,So let me get this straight that Spider-Man can take 3 movies and The Batman 2 movies to develop comic accurate persona but not Zack Snyder's superman. Every director can take their time to develop a character but not Zack Snyder.,[]
1502911352221933568,2022-03-13 01:36:03 Central Standard Time,nachowqueso,243,3,0,en,"@nickferatu @TaraOComics @BoyCartoonist My man, Superman has been on Earth since he was a baby He's just from Kansas",[]
1502905383379255296,2022-03-13 01:12:20 Central Standard Time,goonielor,694,30,98,es,"Más de un iluminado ha estado diciendo que #TheBatman es una mala película y una adaptación porque sacar al murciélago de las sombras es un error. Que Batman nunca ha sido un símbolo de esperanza para la gente. Que eso es Superman.  Bien. Leed más que Frank Miller, por favor 🙏  https://t.co/33hunqIDHH",['thebatman']
1502889948076453894,2022-03-13 00:11:00 Central Standard Time,ajay005rb,199,3,30,en,let's just pretend we didn't try to bomb a civilian area and superman stopped it  https://t.co/pLLObqO3IF,[]
1502884992095256578,2022-03-12 23:51:19 Central Standard Time,ajay005rb,671,10,76,en,This guy knew that African lady was lying and threw superman under the bus to cover their fuck ups even helped lex Luthor gain access to the Kryptonian ship  https://t.co/ubNtoaKguk,[]
1502884974206222337,2022-03-12 23:51:14 Central Standard Time,leilani_nichlle,139,4,0,en,"@RealDeanCain You're at my job! The Bellagio. Las Vegas. On my night off. Of course. Have fun in town, Superman! ♥️💛💙",[]
1502879471262703618,2022-03-12 23:29:22 Central Standard Time,soldierboy43001,123,3,16,en,Nobody tell him what superman does to Zod in the comics,[]
1502866824777506819,2022-03-12 22:39:07 Central Standard Time,henrycejudo,2276,431,37,en,The real life superman. #idontneedacape 🏆🏆🏆  https://t.co/RphY0PdBtT,['idontneedacape']
1502864598621294593,2022-03-12 22:30:16 Central Standard Time,zakiscorner,110,23,7,en,"Some grail items here. Unlike Superman, I narrow the scope of Batman items I collect or risk being overwhelmed by sheer volume. Movie merch from ‘89 is my sweet spot though, and this Kenner figure line, long in my crosshairs, is finally, fully mine!  https://t.co/ksFr1pTWV2",[]
1502857042222067715,2022-03-12 22:00:15 Central Standard Time,blaksheepno1,142,19,11,en,Battle Of The Bronze Age Covers!   Superman Vs. The Incredible Hulk!  https://t.co/fRGtJsuOKM,[]
1502853487994015747,2022-03-12 21:46:07 Central Standard Time,cbccpodcast,701,17,84,en,Would pay sooooo much for a Superman comic by Mike Mignola in which Kal-El wears this costume.  https://t.co/2v9xiVpCvX,[]
1502848807796621313,2022-03-12 21:27:32 Central Standard Time,man__in__black,309,3,93,fa,لکس لوتر: میدونی قدیمی‌ترین دروغ تو امریکا چیه سناتور؟  اینکه قدرت میتونه بیگناه باشه.  🎥 Batman v Superman: Dawn of Justice  https://t.co/7ewB3rNztK,[]
1502848796728098817,2022-03-12 21:27:29 Central Standard Time,iwriteok,2124,35,114,en,it is a sin against art that we never got a Sam Raimi Superman movie starring young Bruce Campbell,[]
1502839841142173699,2022-03-12 20:51:54 Central Standard Time,buttesports,155,4,18,en,Dougie Peoples is Superman. His 37 points and that shot will never be forgotten.,[]
1502837427085316096,2022-03-12 20:42:18 Central Standard Time,rthur_013,266,9,20,es,Batman y Superman  https://t.co/IoaaDLDLL5,[]
1502833568992862209,2022-03-12 20:26:58 Central Standard Time,hotsexypinoyma1,252,1,13,en,The most handsome superman 😍  https://t.co/Vi6Y3h8sZA,[]
1502830434375241728,2022-03-12 20:14:31 Central Standard Time,pelamartinini,164,2,0,es,"@billetedecien Y qué querés si nadie se daba cuenta de quién era Superman, que solo se peinaba para atrás y se sacaba los lentes.",[]
1502828057350086666,2022-03-12 20:05:04 Central Standard Time,therapnerdjso,225,2,33,en,"I LOVE #TheBatman. That fact that it's a 3 Hour detective noir, slow burn thriller and has crossed $400M WW tells me...   WB really should've released the Ultimate edition of Batman v Superman to theaters.  https://t.co/UR5iGUUyn6",['thebatman']
1502820609260204044,2022-03-12 19:35:28 Central Standard Time,bigsupermanfan,256,0,37,en,Superman by Dave Bullock  https://t.co/i46YgvMUbb,[]
1502810467424686084,2022-03-12 18:55:10 Central Standard Time,boycartoonist,19260,152,2411,en,Rewatching a fav Justice League unlimited episode. Look at this utterly unhinged meal Superman has prepared for Lois. I’m fucking dying.  https://t.co/kxVYZkxZsp,[]
1502807545701978114,2022-03-12 18:43:34 Central Standard Time,dcverso3,168,3,15,pt,"Segundo afirma a @Variety  ""Quando comparado com outros filmes com o Batman, #TheBatman está mostrando uma influência mais forte em sua 2° sexta-feira (uma queda de 67%) do que The Dark Knight Rises (Que teve uma queda de 77%) e Batman Vs Superman (Que teve uma queda de 82%)""  https://t.co/JUwlkjFXJy",['thebatman']
1502796583758348290,2022-03-12 18:00:00 Central Standard Time,variety,168,3,33,en,"When measured up against other Warner Bros. films featuring the Caped Crusader, #TheBatman is showing a stronger hold on its second Friday (a 67% drop) than “The Dark Knight Rises” (a 77% drop) and “Batman v Superman: Dawn of Justice” (an 82% drop)  https://t.co/ZkhXSGhG1F",['thebatman']
1502796582063730690,2022-03-12 18:00:00 Central Standard Time,livesmart,2222,37,968,en,Saengil chukha hamnida to our tiger - GYU! #HappyBeomgyuDay  Reach out and grab on to all your wishes for your special day. Have a magical day to our superman. #SmartTXT  https://t.co/DFGcU0XVDt,"['happybeomgyuday', 'smarttxt']"
1502766400296919043,2022-03-12 16:00:04 Central Standard Time,harddrivemag,1095,8,136,en,Voter Participation Skyrockets After Adding “Goku or Superman” to Ballot   https://t.co/qR7g7TIFEZ,[]
1502766057026514947,2022-03-12 15:58:42 Central Standard Time,decoyrobot,338,19,11,en,"Easy to say plot doesn't matter, only images, but Batman v Superman has terrible plotting. Not plot hole nonsense, but Batman has realization of conscience after almost killing Superman, and then goes on to brutalize and assuredly kill at least a few goons",[]
1502763678554370058,2022-03-12 15:49:15 Central Standard Time,notthebees_ow,273,3,23,en,@VoicesByZane never forget alfred beat the shit out of superman in injustice  https://t.co/8ET1Z04V4p,[]
1502758409833172995,2022-03-12 15:28:19 Central Standard Time,bigsupermanfan,175,0,24,en,"Superman by Jim Lee, Scott Williams and Alex Sinclair  https://t.co/APTfYSDdW4",[]
1502754554303041536,2022-03-12 15:13:00 Central Standard Time,dailyplanetpunk,217,1,28,und,#Superman.  https://t.co/s6ACUPTzqo,['superman']
1502751818551599110,2022-03-12 15:02:07 Central Standard Time,thealexrossart,1342,5,116,und,#Superman @SalAbbinanti  https://t.co/KgBXYASOid,['superman']
1502751297220526081,2022-03-12 15:00:03 Central Standard Time,ada_palmer,491,11,81,en,"Superman has a fortress at the geographic north pole, and Magneto has one at the magnetic north pole, and I really enjoy thinking about them being neighbors and borrowing banking soda and a rolling pin and things.",[]
