id,created_at,username,likes_count,replies_count,retweets_count,language,tweet,hashtags
1406241254334255113,2021-06-19 08:23:36 Central Daylight Time,icc,14536,87,567,en,Superman Williamson 🦸‍♂️   #WTC21 Final | #INDvNZ  https://t.co/PoN176SiBQ,"['wtc21', 'indvnz']"
1406209039323836423,2021-06-19 06:15:35 Central Daylight Time,lilclowns,2420,92,272,en,batman v superman is actually a great film. the hate was so unjustified,[]
1406069730050510850,2021-06-18 21:02:01 Central Daylight Time,worldwidewob,6998,58,454,en,"this is why every team needs one (1) Udonis Haslem: a designated bench guy to run into an altercation to protect the starters without any care of being suspended. also: can deliver a superman punch, people's elbow, or a simple ""bitch"" if needed.",[]
1406012651151429634,2021-06-18 17:15:13 Central Daylight Time,ryansbergara,4089,85,372,en,"The time has come. The season premiere of the FINAL season of Unsolved True Crime. This week, we cover the death of George Reeves aka Superman. It’s a wacky one!    https://t.co/e9pfawRbv7",[]
1406009325664051201,2021-06-18 17:02:00 Central Daylight Time,rekkleslol,11665,79,421,en,“I’m Superman” 2021 edition 😎  https://t.co/NibIMtmXYw,[]
1405922139816054786,2021-06-18 11:15:33 Central Daylight Time,rottentomatoes,2439,75,234,en,Director Andy Muschietti has shared the first look at Superman’s suit from #TheFlash.  https://t.co/PuxPA6hHU0,['theflash']
1405915141028331528,2021-06-18 10:47:44 Central Daylight Time,universodcnauta,2056,24,220,es,Símbolo do Superman /// Símbolo da Supergirl  https://t.co/lqt9SKdw0v,[]
1405688797401133061,2021-06-17 19:48:20 Central Daylight Time,invictossomos,5413,9,250,es,"Y un día, Gigi Buffon volvió al Parma. SUPERMAN REGRESA.  https://t.co/TNtqhe3MuS",[]
1405590068786520068,2021-06-17 13:16:01 Central Daylight Time,svcarbaholic,3433,15,510,en,Steven Gerrard is pretty much the closest thing I’ve seen to a real life superman on the pitch. Liverpool will be losing/getting slapped about the park and this guy will literally just slap it top bins 40 from yards and all the momentum your team had is gone 🤣🤣🤣,[]
1405510903274127368,2021-06-17 08:01:27 Central Daylight Time,juezcentral,6435,9,782,es,"""Superman vuelve"". Con esta imagen lo anunció el Parma. Tras 26 temporadas y con 43 años, Gigi Buffon vuelve al equipo donde todo empezó y volvió a vestir la ""S"" que lo hizo famoso. Qué lindo.  https://t.co/75eH0d7HsU",[]
1405474554122674179,2021-06-17 05:37:00 Central Daylight Time,invictossomos,2585,10,243,es,"OFICIAL. Gianluigi Buffon volvió al Parma. Con 43 años de edad, el campeón del mundo decidió regresar al club en el que inició su carrera profesional. El objetivo es ayudar a que la institución ascienda a la Serie A de Italia. De vuelta a donde comenzó todo. SUPERMAN REGRESA.  https://t.co/V7JEXgiUk6",[]
1405276119343853571,2021-06-16 16:28:30 Central Daylight Time,uber_kryptonian,3539,30,709,en,"Wunmi Mosaku talking about her experience working with Zack Snyder and Holly Hunter during Batman v Superman.   ""They made me feel like no one is small. They made me feel like I was necessary""  https://t.co/lGd110R90a",[]
1405205614184255491,2021-06-16 11:48:20 Central Daylight Time,heroichollywood,2981,103,348,en,We really never had a bad Superman.  https://t.co/8ZWsN8qFdr,[]
1404820364778258436,2021-06-15 10:17:29 Central Daylight Time,tmboser,3491,93,988,en,Zack Snyder has a grand plan for his 5 movie vision. We want to see Darkseid’s army invade and see Superman’s redemption arc play out #RestoreTheSnyderVerse,['restorethesnyderverse']
1404772578883825665,2021-06-15 07:07:36 Central Daylight Time,gailsimone,1985,107,203,en,"Next we’re going to find out that Superman doesn’t spoon after and that’s just going to break us all, folks.",[]
1404522049532436484,2021-06-14 14:32:06 Central Daylight Time,harryjlennix,5574,250,1107,en,Hold the phone! I heard it was the 8th anniversary for “Man of Steel”. I’m still so honored to have been a part of this amazing production. Share your favorite scene from the film in the comments below! #Superman #ManOfSteel  https://t.co/ZFFsRWXP3e,"['superman', 'manofsteel']"
1404457243861524481,2021-06-14 10:14:35 Central Daylight Time,discussingfilm,3703,120,408,en,"Chris McKay says the canceled ‘LEGO BATMAN MOVIE’ sequel would’ve focused on Batman’s relationship with the Justice League, especially Superman.  Michael Waldron &amp; Dan Harmon wrote a draft of the script, Waldron recently shared the title page.  (Source:  https://t.co/Yt56FfzKB3)  https://t.co/ju6gILXewz",[]
1404382909025374211,2021-06-14 05:19:12 Central Daylight Time,edgarwright,3181,64,249,en,"Because of this card I always smell bubblegum when I think of Ned Beatty; a hugely memorable, likeable presence in film. Favourites include Deliverance, Network, Hopscotch, White Lightning, Wise Blood, Nashville, Superman, plus great baddie Lotso the Bear in Toy Story 3. RIP x  https://t.co/VUwHh8AJav",[]
1404360161989435394,2021-06-14 03:48:49 Central Daylight Time,retrochenta,2048,39,503,es,"Noticia triste: nos ha dejado a los 83 años de edad Ned Beatty, el inolvidable Otis, secuaz de Lex Luthor en la mítica saga de ""Superman"". Descansa en paz.  https://t.co/tsuUOw2bnc",[]
1404328134850322433,2021-06-14 01:41:33 Central Daylight Time,logan__allen,1946,81,55,en,All my Twitter family keep my brother Philip in your thoughts and prayers please. Been a rough few days for us and my Superman. My family and I would very much appreciate it ❤️,[]
1404256863106088962,2021-06-13 20:58:20 Central Daylight Time,discussingfilm,2569,29,366,en,"Ned Beatty, known for his roles in  ‘Network’, ‘Deliverance’, ‘All the President’s Men’, ‘Superman’ as well as the voice of Lotso in ‘Toy Story 3’, has sadly passed away at the age of 83.  https://t.co/8maZX4G7cG",[]
1404249434284707844,2021-06-13 20:28:49 Central Daylight Time,thevalperrine,2839,69,513,en,RIP Ned Beatty!!I’ve always had such fond memories of him. He brought so much to Otis and brought him to life like no other actor could have. He’s an unforgettable performer and his talent will be missed. I’ll see you in Otisberg one of these days! 💋 Miss Teschmacher!! #superman  https://t.co/ruoRAECHn8,['superman']
1404224038654730243,2021-06-13 18:47:54 Central Daylight Time,pattonoswalt,3904,204,370,en,"The primal forces of nature have come to collect Ned Beatty. He was great in NETWORK, SUPERMAN, DELIVERANCE and the TV series HOMICIDE (and so much more), but don’t forget his chilling, villainous turns in WHITE LIGHTNING and MIKEY AND NICKY.",[]
1404223368463892480,2021-06-13 18:45:14 Central Daylight Time,rottentomatoes,3015,55,630,en,"Oscar-nominated actor Ned Beatty, known for Network, Deliverance, Superman, Toy Story 3, Homicide: Life on the Street, and so much more, has passed away at 83. Rest in Peace.  https://t.co/t1GUoZShUe",[]
1404206646545596421,2021-06-13 17:38:48 Central Daylight Time,marshalljulius,3988,120,976,en,"An actor with greater range than the Hubble Telescope, actor Ned Beatty has sadly passed at 83.  (📽️ Superman: The Movie, 1978; Network, 1976; Deliverance, 1972; Toy Story 3, 2010)  https://t.co/amZ98rnIod",[]
1403858262148198401,2021-06-12 18:34:26 Central Daylight Time,struggler2dark,3671,120,242,en,wtf is this superman lmaoooooooooo  https://t.co/YdcR3WeXLa,[]
1403838265971679234,2021-06-12 17:14:59 Central Daylight Time,brooklynbatman_,4440,60,374,en,Remember the time Henry wore a Superman shirt and hung out in TimesSquare and nobody noticed him?  https://t.co/z2GgsQ2HCw,[]
1403811092829179910,2021-06-12 15:27:00 Central Daylight Time,jock4twenty,2481,55,450,en,"As it’s #SupermanDay, DC just gave us the okay to share this new cover — SUPERMAN: Son of Kal-El variant for @TomTaylorMade, John Timms and Gabe Eltaeb’s great new series💥  https://t.co/nmr0DmNLWW",['supermanday']
1403806523894153220,2021-06-12 15:08:51 Central Daylight Time,thesarahdouglas,1995,67,276,en,Happy #SupermanDay and I will forever think of #ChristopherReeve as My #Superman  https://t.co/Jp69feMMmJ,"['supermanday', 'christopherreeve', 'superman']"
1403793772060635137,2021-06-12 14:18:11 Central Daylight Time,bestofdccomics,3453,44,980,en,"""What does Superman represent to people?""  Christopher Reeve: ""A friend. And that's what people really need most."" #SupermanDay  https://t.co/v4Fd4OztTk",['supermanday']
1403781854675734537,2021-06-12 13:30:49 Central Daylight Time,mmpadellan,4975,386,277,en,It will NEVER not be hilarious to me that people don't recognize Clark Kent as Superman because glasses. #SupermanDay  https://t.co/z6In3LWI2Z,['supermanday']
1403777936260440070,2021-06-12 13:15:15 Central Daylight Time,zdarsky,1821,24,175,en,Happy Superman Day! Hugs to all!  https://t.co/oHyj6TZ0Mp,[]
1403759170118205448,2021-06-12 12:00:41 Central Daylight Time,thetopcomics,9699,164,997,es,"Hoy es el Día de Superman, el héroe que ya nadie quiere, pero que todos necesitamos.  https://t.co/14Qa1MpWg2",[]
1403757523933483012,2021-06-12 11:54:08 Central Daylight Time,docshaner,2462,29,275,en,Happy Superman Day. I drew Wonder Woman. #nailedit  https://t.co/KhVnoVkaXJ,['nailedit']
1403747904070823937,2021-06-12 11:15:55 Central Daylight Time,kookvtwins,13824,15,3881,en,”let’s do the superman thingy”  https://t.co/uesXsRUean,[]
1403732339188899842,2021-06-12 10:14:04 Central Daylight Time,taekookfolder,5108,1,1483,en,"Taehyung lifting Jungkook, ""Let's do the Superman thingy!""    https://t.co/1HtgELZOIc",[]
1403722872938455046,2021-06-12 09:36:27 Central Daylight Time,amagicwriter,3286,24,1144,en,Henry Cavill as Superman rt if you agree...  https://t.co/prSDVD6Sfu,[]
1403721646075224064,2021-06-12 09:31:34 Central Daylight Time,jorgejimenezart,2600,28,441,en,"Superman day always brings me good memories, maybe later on, at some point in my career.. I will have to seriously consider saying hello again to my friend Clark .. if that moment ever comes, I hope to have all of you on my team, friends! #SupermanDay #Superman  https://t.co/407GwyXtqa","['supermanday', 'superman']"
1403713781813886983,2021-06-12 09:00:19 Central Daylight Time,thecartooncrave,2511,105,310,en,'MY ADVENTURES WITH SUPERMAN' will take inspiration from the Christopher Reeve films.  Source:  https://t.co/R3BxtTRNtJ  https://t.co/bo0GzBLhV7,[]
1403698603869179915,2021-06-12 08:00:01 Central Daylight Time,rocksteadygames,6033,156,581,en,"Happy Superman Day everyone!  Enjoy them while you can, because the Man of Steel’s days are numbered...  https://t.co/3ueIhOqpjH",[]
1403255346563584001,2021-06-11 02:38:40 Central Daylight Time,ellle_em,105835,312,22220,en,"If u saw Lex Luthor do this in a Superman comic u would be like ""pshh way too over the top like not even a super villain would be this obvious""",[]
1402446261761064965,2021-06-08 21:03:39 Central Daylight Time,asantosrubino,2586,220,427,es,"En solo 10 días:  *Egan, Campeón del Giro de Italia *Supermán López, campeón vuelta de Andalucía *Mariana Pajón, campeona Mundial BMX *Colombia derrota 3 a 0 a Perú *Farah y Cabal a semis del Rolland Garros *Y empate con Argentina (con sabor a victoria)  Qué bocanada de aire...",[]
1402333154191499272,2021-06-08 13:34:12 Central Daylight Time,hucumcukanat,16473,53,481,tr,Recep İvedik 2’de şirket içi tanışmada “Recep Bey’in pozisyonu ne olacak?” diye soran kişiye Çakma Clark Kent diye tepki veriyordu Recep. Filmin son sahnelerinden biri olan kostümlü parti sahnesinde ise bu çalışanın Superman yani Clark Kent kostümü giydiğini görüyoruz.  başyapıt.  https://t.co/NY49Eed1D1,[]
1402329975211003904,2021-06-08 13:21:34 Central Daylight Time,dofathd,3134,15,677,en,"@TazJaafar all of you should watch Sam's parenting skills in The Return Of Superman too! people call him, king of parenting💓💓  https://t.co/vilRqyvtiG",[]
1402293244436881419,2021-06-08 10:55:37 Central Daylight Time,ivanduque,3605,936,564,es,"Nuestros deportistas nos siguen llenando de orgullo. Miguel Ángel 'Supermán' López se coronó campeón del Mont Ventoux en Francia, y puso en alto el nombre de Colombia. Gracias por tanta alegría, por ser un ejemplo para los jóvenes del país y motivarlos a cumplir sus sueños.",[]
1402253112509796354,2021-06-08 08:16:09 Central Daylight Time,donaldmustard,7504,411,348,en,Doctor Slone! Rick! A character my daughter designed! And oh yeah... Superman!!!  Wubba Lubba Dub Dub!!! Have fun!,[]
1402164846653739011,2021-06-08 02:25:25 Central Daylight Time,hypex,14156,386,497,en,Superman with a Batman locker? 😂  https://t.co/IVscn687oq,[]
1402155384568156162,2021-06-08 01:47:49 Central Daylight Time,omgitsalia,5573,158,164,en,"I've got a confession...  I knew Superman was coming to Fortnite, for over 3 years now... 🤭  https://t.co/Qmgky9QXX0",[]
1402148857451061249,2021-06-08 01:21:52 Central Daylight Time,hypex,11530,297,604,en,Shadow Superman!  https://t.co/LCiG9SjQu5,[]
1402074463898845186,2021-06-07 20:26:16 Central Daylight Time,theobromic_,19325,171,3736,en,if superman took design cues from wonder woman  https://t.co/MSRQbwtewd,[]
1401945220896358400,2021-06-07 11:52:42 Central Daylight Time,getfandom,3238,28,303,en,'Shazam! 2' director David F. Sandberg was asked if Henry Cavill's Superman appears in the film ...  ... His answer 😂😂  https://t.co/gZbi8wm0bC,[]
1401796890413305856,2021-06-07 02:03:17 Central Daylight Time,culturecrave,5202,40,383,en,'Shazam 2' director David F. Sandberg trolls fans asking if Henry Cavill will appear as Superman 😂  https://t.co/gED1ah6jV5,[]
1401708170523774977,2021-06-06 20:10:44 Central Daylight Time,tjatomica,6695,159,844,en,"Fooling around in UE5 during a quite period at work, dreaming of a modern Superman game being announced at E3! #UE5  https://t.co/c74CMdPSls",['ue5']
1401332016470138890,2021-06-05 19:16:02 Central Daylight Time,gailsimone,1651,46,47,en,Someone yesterday pointed out a recent Superman comic story point that they thought I wouldn't know about and said 'maybe you should get some comics' and it hit me that I have every single DC Comic with Superman in it since 2002.,[]
1401310699826057216,2021-06-05 17:51:20 Central Daylight Time,eliciadonze,9038,239,1076,en,A drawing of my fave Superman (I'm watching right now 💛)  https://t.co/0jjdmiq3wv,[]
1401234834056310786,2021-06-05 12:49:52 Central Daylight Time,donwinslow,3313,93,743,en,José Andrés is a superhero.  Fuck Superman. Fuck Batman.  He doesn't have a costume. He can't fly. There is no cool car or accessories.  But this man is INCREDIBLE.   He is literally a REAL LIFE SUPERHERO.,[]
1400177776951451652,2021-06-02 14:49:30 Central Daylight Time,yankees,3339,217,331,en,"Game night, Superman in right 😉  #SquadUp  https://t.co/aOwSq1der3",['squadup']
1399629069591924736,2021-06-01 02:29:08 Central Daylight Time,ishaheenafridi,8053,57,212,en,Happy Birthday 🎂 superman @iMRizwanPak May you keep performing and making us proud.  https://t.co/ktewtsvjgu,[]
1399304646557016067,2021-05-31 05:00:00 Central Daylight Time,randomsakuga,23505,203,3805,en,Animation: ??? Movie: Superman (1941)   https://t.co/FPfPqkt1EE  https://t.co/6WieSs8dlG,[]
1399207073989201924,2021-05-30 22:32:17 Central Daylight Time,dcfunited,5758,65,722,en,He was born to be Superman  https://t.co/2Su1KibsOg,[]
1398749974008111109,2021-05-29 16:15:55 Central Daylight Time,mattzollerseitz,2237,90,142,en,"I don’t understand why actors have to go to the gym, do steroids, eat nothing but fish and rice for two years, etc., to play a superhero. If you have superpowers, what difference does it make how you look? Wayne Knight could be Superman.",[]
1398356590626062338,2021-05-28 14:12:46 Central Daylight Time,jittanextdoor,4860,109,304,en,If superman yo favorite superhero imma assume you racist,[]
1397923078525489154,2021-05-27 09:30:08 Central Daylight Time,amagicwriter,3494,27,332,en,Remember when no one recognized Henry Cavill on Times Square? #Superman  https://t.co/XltGm8ouUp,['superman']
1397737750523154434,2021-05-26 21:13:43 Central Daylight Time,iaranaika,3159,27,247,pt,"""Pra mim o Superman funciona melhor sendo malvado. Ter tanto poder e ser bonzinho não faz sentido""",[]
1397645141977018368,2021-05-26 15:05:43 Central Daylight Time,docshaner,12808,291,2144,en,"Last one, here's my cover for SUPERMAN: RED AND BLUE #6 --  https://t.co/KXBm3DKLfp",[]
1397593414871437316,2021-05-26 11:40:10 Central Daylight Time,docshaner,3213,54,475,en,"Looks like my variant cover for SUPERMAN '78 is out! Looking forward to this book, I fully expect Venditti and Torres will knock it out of the park.  https://t.co/5wYtBTPin3",[]
1397342712890753024,2021-05-25 19:03:58 Central Daylight Time,reweather,53799,89,8416,en,"tweet ""they made me cut the superman batman sex scene"" turn off notifications and just vibe for the rest of the day",[]
1397238938352422915,2021-05-25 12:11:37 Central Daylight Time,nacaomarvei,2404,38,175,pt,"Chris Hemsworth com seu filho na pausa das filmagens de #ThorLoveAndThunder e uma ótima legenda no ig.  “Segurando a mão do meu homenzinho perguntei a velha questão.  ""O que você quer ser quando crescer""  ""Pai eu quero ser o Superman"" Sortudo que tenho outras duas crianças”  https://t.co/a1AmREaSLH",['thorloveandthunder']
1397226724765704200,2021-05-25 11:23:05 Central Daylight Time,angelicalharryy,4108,5,77,es,@Tomlinsoncareta Tienes a Thor de tu mano y dices quiero ser superman JAJSJ  https://t.co/UGzFxx9lOg,[]
1397046217809432580,2021-05-24 23:25:48 Central Daylight Time,culturecrave,38412,177,4688,en,Thor is about to disown his son over that Superman response 😂  https://t.co/puxseNncNK,[]
1397045449517789185,2021-05-24 23:22:45 Central Daylight Time,dexertomu,6722,35,723,en,Thor is about to disown his son over that Superman response 😂  https://t.co/hySx204Yfu,[]
